OPE ID,School,State,Zip Code,School Type,SubsidizedDL_value,Subsidized_DL_Recipients,UNSubsidizedDL_value,UNSubsidized_DL_Recipients
4038500, PIERPONT COMMUNITY & TECHNICAL COLLEGE , WV ,265542451,Public,2161419.00,226,2390923.00,1
4038600, KANAWHA VALLEY COMMUNITY AND TECHNICAL COLLEGE , WV ,253032735,Public,904768.00,96,729115.00, -   
4038700, IDEAL BEAUTY ACADEMY , IN ,471304215,Proprietary,23961.00,10,26310.00, -   
4039300, SULLIVAN AND COGLIANO TRAINING CENTERS , MA ,23014921,Proprietary,249120.00,97,299523.00, -   
4040300, COMPASS CAREER COLLEGE , LA ,704030653,Proprietary,73038.00,20,116822.00, -   
4041300, BERKS CAREER & TECHNOLOGY CENTER , PA ,195339112,Public,17114.00,4,19784.00, -   
4041400, MOUNTWEST COMMUNITY AND TECHNICAL COLLEGE , WV ,257019311,Public,874606.00,84,571524.00, -   
4043300, ACE COMPUTER TRAINING CENTER , NY ,113755337,Proprietary,50750.00,23,52362.00, -   
4044300, HAZELDEN GRADUATE SCHOOL OF ADDICTION STUDIES , MN ,550120000,Private-Nonprofit, $-   , -   , $-   ,48
4045300, NORTHWEST BEAUTY SCHOOL , TX ,770911208,Proprietary,23659.00,9,32293.00, -   
4045400, MAI-TRIX BEAUTY COLLEGE , TX ,770400000,Proprietary,1397.00, -   , $-   , -   
4047300, BRIDGEMONT COMMUNITY AND TECHNICAL COLLEGE , WV ,251362435,Public,307639.00,17,267749.00, -   
4051300, ART INSTITUTE OF PHOENIX (THE) , AZ ,850212859,Proprietary,23488548.00,"7,706",31633027.00, -   
4056300, CAREER COLLEGE OF CALIFORNIA , CA ,927014688,Proprietary,64750.00,14,89954.00, -   
4057300, ASHER COLLEGE , CA ,958254025,Proprietary,217291.00,88,311026.00, -   
4059300, TUCSON COLLEGE OF BEAUTY , AZ ,857052451,Proprietary,48512.00,17,47812.00, -   
4060300, AMERICAN INSTITUTE OF MEDICAL TECHNOLOGY , OK ,741465201,Proprietary,55826.00,16,80402.00, -   
4065300, ROSEMAN UNIVERSITY OF HEALTH SCIENCES , NV ,890142333,Private-Nonprofit,405259.00,109,574197.00,14
4066300, CARDIAC AND VASCULAR INSTITUTE OF ULTRASOUND , AL ,366041411,Proprietary,55462.00,19,66731.00, -   
4067300, SELMA UNIVERSITY , AL ,367015232,Private-Nonprofit,494150.00,349,397250.00, -   
4070300," RAPHAEL RECANATI INTERNATIONAL SCHOOL, THE INTERDISCIPLINARY CENTER ",,46150,Foreign-Private,40252.00,12,32129.00,2
4072300, AVEDA INSTITUTE PROVO , UT ,846041008,Proprietary,129691.00,58,144028.00, -   
4073300, JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE , NC ,286799657,Private-Nonprofit, $-   , -   , $-   ,3
4074300, HONDROS COLLEGE , OH ,430813855,Proprietary,1994217.00,669,2905339.00, -   
4075300, QUEST UNIVERSITY CANADA ,,V8B 0N8,Foreign-Private,78494.00,3,52323.00, -   
4076400, GNOMON SCHOOL OF VISUAL EFFECTS , CA ,900382616,Proprietary,123206.00,28,147435.00, -   
4080300, ASPEN UNIVERSITY , CO ,802461930,Proprietary,70221.00,26,101606.00,97
4082300, PROFESSIONAL CAREER TRAINING INSTITUTE , TX ,770900000,Proprietary,38500.00,14,39408.00, -   
4083400, CAMBRIDGE INSTITUTE OF ALLIED HEALTH & TECHNOLOGY , FL ,334846543,Proprietary,243875.00,73,399633.00, -   
4085400, NEW ZEALAND COLLEGE OF CHIROPRACTIC ,,1060,Foreign-Private, $-   , -   , $-   ,3
4088300, WESTMED COLLEGE , CA ,951282541,Private-Nonprofit,220864.00,90,298010.00, -   
4089400, CCI TRAINING CENTER , TX ,760114857,Proprietary,89799.00,42,162310.00, -   
4092400, MAKE-UP DESIGNORY , CA ,915021322,Proprietary,192368.00,76,210533.00, -   
4093300, ACADEMY OF NATURAL THERAPY , CO ,806313425,Proprietary,31800.00,14,53763.00, -   
4094300, ROBERT B. MILLER COLLEGE (THE) , MI ,490173306,Private-Nonprofit,419208.00,30,472425.00, -   
4095300, KING'S COLLEGE (THE) , NY ,100041603,Private-Nonprofit,530150.00,21,422214.00, -   
4096300, CHARLESTON SCHOOL OF LAW , SC ,294020535,Proprietary, $-   , -   , $-   ,12
4100300, SUCCESS SCHOOLS LLC , IN ,464105310,Proprietary,131139.00,41,106708.00, -   
4100400, TAFT UNIVERSITY SYSTEM (THE) , CA ,927046954,Proprietary,8250.00,2,10500.00,59
4101300, CAROLINA SCHOOL OF BROADCASTING , NC ,282148085,Proprietary,23420.00,4,33146.00, -   
4102300, NEW AGE TRAINING , NY ,100014006,Proprietary,63983.00,2,2482.00, -   
4104300, ACADEMY DI CAPELLI , CT ,64920000,Proprietary,54872.00,19,71734.00, -   
4105400, PENSACOLA SCHOOL OF MASSAGE THERAPY & HEALTH CAREERS , FL ,325047337,Proprietary,45376.00,16,29769.00, -   
4106300, PALM BEACH ACADEMY OF HEALTH & BEAUTY , FL ,334032130,Proprietary,102082.00,49,158891.00, -   
4110300, UNIVERSITY OF MANAGEMENT AND TECHNOLOGY (THE) , VA ,222091609,Proprietary,35580.00,8,27380.00,16
4111300, WEST HILLS COLLEGE LEMOORE , CA ,932459248,Public,434680.00,33,397840.00, -   
4112300, LOUISIANA CULINARY INSTITUTE , LA ,708164109,Proprietary,191156.00,48,277025.00, -   
4113300, LEBANESE AMERICAN UNIVERSITY ,,1102-2801,Foreign-Private,88650.00,2,45000.00, -   
4114300, NEVADA STATE COLLEGE , NV ,890029455,Public,2871578.00,254,3473418.00, -   
4114400, INSTITUTE OF WORLD POLITICS (THE) , DC ,200361464,Private-Nonprofit, $-   , -   , $-   ,63
4114500, VALLEY COLLEGE OF MEDICAL CAREERS , CA ,913042354,Proprietary,102164.00,34,130671.00, -   
4115300, COACHELLA VALLEY BEAUTY COLLEGE , CA ,922534501,Proprietary,30711.00,1,3245.00, -   
4115600, MAYFIELD COLLEGE , CA ,922347014,Proprietary,291538.00,90,474396.00, -   
4115700, REGINA'S COLLEGE OF BEAUTY , NC ,281102831,Proprietary,108912.00,39,152585.00, -   
4115900, LIVERPOOL HOPE UNIVERSITY ,,L16 9JD,Foreign-Public,2750.00, -   ,3500.00, -   
4116000, VIDEO SYMPHONY ENTERTRAINING , CA ,915023253,Proprietary,64846.00,21,95337.00, -   
4116300, EDHEC BUSINESS SCHOOL ,,59057,Foreign-Private, $-   , -   , $-   ,1
4116600, TAYLOR COLLEGE , FL ,344208714,Proprietary,382035.00,101,615909.00, -   
4116900, DIGRIGOLI SCHOOL OF COSMETOLOGY , MA ,10894623,Proprietary,27604.00,17,26421.00, -   
4117300, DAYTON SCHOOL OF MEDICAL MASSAGE , OH ,454291111,Proprietary,169723.00,40,265419.00, -   
4117400, MILWAUKEE CAREER COLLEGE , WI ,532224305,Proprietary,177475.00,51,246381.00, -   
4117500, SOLEX MEDICAL ACADEMY , IL ,600903104,Proprietary,1400.00,1,2400.00, -   
4117600, LARRY'S BARBER COLLEGE , IL ,606282322,Proprietary,20115.00,3,5153.00, -   
4117700," MONROE 2 - ORLEANS BOCES, CENTER FOR WORKFORCE DEVELOPMENT ", NY ,146241119,Public,91852.00,58,104797.00, -   
4117900, CHAMPION BEAUTY COLLEGE , TX ,770683569,Proprietary,15000.00,5,22000.00, -   
4118000, BYZANTINE CATHOLIC SEMINARY OF SAINTS CYRIL AND METHODIUS , PA ,152142229,Private-Nonprofit, $-   , -   , $-   ,1
4118300, NORTHCOAST MEDICAL TRAINING ACADEMY , OH ,442404174,Proprietary,112676.00,35,164802.00, -   
4118400, CHICAGO ORT TECHNICAL INSTITUTE , IL ,600773210,Private-Nonprofit,8516.00,3,6583.00, -   
4118600, ACADEMY OF COSMETOLOGY , WI ,535483307,Proprietary,46089.00,11,53829.00, -   
4118700, AMERICAN COLLEGE OF TECHNOLOGY , MO ,645062006,Proprietary,48433.00,30,71244.00, -   
4118800, NEW YORK FILM ACADEMY , CA ,915054068,Proprietary,437984.00,105,499884.00,13
4119000, EASTERN WEST VIRGINIA COMMUNITY & TECHNICAL COLLEGE , WV ,268360000,Public,297888.00,27,157963.00,2
4119100, TECHMISSION , MO ,641413188,Private-Nonprofit,12985.00,2,7189.00, -   
4119200, CAREER COLLEGE CONSULTANTS , CA ,900412088,Proprietary,59658.00,17,95474.00, -   
4119400, AVEDA INSTITUTE - SAINT PETERSBURG , FL ,337014242,Proprietary,537464.00,168,766427.00, -   
4120000, SUNNYSIDE BEAUTY ACADEMY , WA ,989448711,Proprietary,5250.00, -   ,4281.00, -   
4120300, HEALTH AND STYLE INSTITUTE , NC ,272653114,Proprietary,170420.00,73,243115.00, -   
4120400, HI-TECH THE SCHOOL OF COSMETOLOGY , FL ,331740000,Proprietary,107875.00,36,170503.00, -   
4120900, ARIZONA CULINARY INSTITUTE , AZ ,852594939,Proprietary,78032.00,19,108591.00, -   
4121000, MYCOMPUTERCAREER.COM /TECHSKILLS , IN ,462683161,Proprietary,103264.00,47,172916.00, -   
4121100, GALLERY COLLEGE OF BEAUTY (THE) , MI ,480363591,Proprietary,63111.00,32,83223.00, -   
4121200, INSTITUTE OF TAOIST EDUCATION AND ACUPUNCTURE , CO ,800271028,Private-Nonprofit, $-   , -   , $-   ,3
4121500, COLUMBIA SOUTHERN UNIVERSITY , AL ,365613815,Proprietary,5553833.00,"2,399",8301608.00,"1,122"
4121800, CRISWELL COLLEGE , TX ,752461537,Private-Nonprofit,114602.00,13,91813.00,3
4122300, GRANTHAM UNIVERSITY , MO ,641531949,Proprietary,6460825.00,"2,012",8518535.00,193
4123200, INSTITUTE OF ALLIED MEDICAL PROFESSIONS , NY ,101220049,Private-Nonprofit, $-   , -   , $-   , -   
4123900, LEXINGTON HEALING ARTS ACADEMY , KY ,405031932,Proprietary,45443.00,24,77228.00, -   
4124000, DOMINION SCHOOL OF HAIR DESIGN , VA ,230622221,Proprietary,17495.00,5,23250.00, -   
4124100, ELITE COLLEGE OF COSMETOLOGY , TN ,383511431,Proprietary,17550.00,10,12986.00, -   
4124500, MYCOMPUTERCAREER.COM /TECHSKILLS , OH ,432317667,Proprietary,119990.00,36,207948.00, -   
4124700, AMBRIA COLLEGE OF NURSING , IL ,601923712,Proprietary,181624.00,103,275355.00, -   
4125000, GENTLE HEALING SCHOOL OF MASSAGE , NJ ,85123600,Proprietary,1166.00, -   ,2000.00, -   
4125400, PAUL MITCHELL THE SCHOOL AUSTIN , TX ,787595690,Proprietary,109940.00,45,174361.00, -   
4125500, MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN , TX ,778033236,Proprietary,39250.00,9,49235.00, -   
4125600, CAREER SCHOOL OF NY , NY ,103012416,Private-Nonprofit,65268.00,14,36313.00, -   
4125700, CUT BEAUTY SCHOOL (THE) , OH ,441182918,Proprietary, $-   , -   , $-   , -   
4126000, OHIO ACADEMY PAUL MITCHELL PARTNER SCHOOL (THE) , OH ,440873107,Proprietary,135819.00,46,186742.00, -   
4126400, CHAMPION INSTITUTE OF COSMETOLOGY , CA ,922647458,Proprietary,4132.00, -   ,1000.00, -   
4126500, COAST CAREER INSTITUTE , CA ,900153040,Proprietary,97944.00,23,90983.00, -   
4126900, ACADEMY OF CAREER TRAINING , FL ,347414644,Proprietary,68622.00,30,83286.00, -   
4127100," UNIVERSITY OF CALIFORNIA, MERCED ", CA ,953435001,Public,6056405.00,114,2593056.00,5
4127200, VICTORIA'S ACADEMY OF COSMETOLOGY , WA ,993363826,Proprietary,45045.00,11,23659.00, -   
4127300, COLUMBIA COLLEGE , VA ,220314413,Proprietary,20105.00,9,14600.00, -   
4127400, DIGITAL MEDIA ARTS COLLEGE , FL ,334873511,Proprietary,302794.00,121,405436.00,11
4127500, CDE CAREER INSTITUTE , PA ,183729034,Proprietary,14000.00,4,23102.00, -   
4127700, AMERICAN SENTINEL UNIVERSITY , CO ,800146510,Proprietary,507608.00,226,919466.00,186
4127900, TRIDENT UNIVERSITY INTERNATIONAL , CA ,906305023,Proprietary,578620.00,163,671696.00,214
4128000, MILLENNIUM TRAINING INSTITUTE , MA ,18016386,Proprietary,51976.00,17,67485.00, -   
4128400, MANAGEMENT RESOURCES INSTITUTE , FL ,331265473,Proprietary,938874.00,123,978086.00, -   
4128600, UNIVERSITY OF WORCESTER ,,WR2 6AJ,Foreign-Public, $-   , -   , $-   , -   
4128700, HERTIE SCHOOL OF GOVERNANCE ,,10117,Foreign-Private, $-   , -   , $-   ,9
4128800, BRANFORD ACADEMY OF HAIR & COSMETOLOGY , CT ,64056066,Proprietary,27085.00,5,37080.00, -   
4128900, CENTRAL MASS SCHOOL OF MASSAGE AND THERAPY , MA ,15621712,Proprietary,8610.00,6,13120.00, -   
4129400, CENTER FOR MASSAGE & NATURAL HEALTH , NC ,288018331,Proprietary,41992.00,16,56561.00, -   
4129800, MEDIATECH INSTITUTE , TX ,752345738,Proprietary,268292.00,119,391939.00, -   
4129900, FLORIDA SCHOOL OF MASSAGE , FL ,326085419,Proprietary,73118.00,33,119329.00, -   
4130200, INSTITUTE OF PRODUCTION AND RECORDING (THE) , MN ,554011648,Proprietary,199392.00,51,226580.00, -   
4130400, SHEAR EXCELLENCE HAIR ACADEMY , FL ,336142783,Proprietary,77277.00,16,128515.00, -   
4130500, PACIFIC NORTHWEST UNIVERSITY OF HEALTH SCIENCES , WA ,989011471,Private-Nonprofit, $-   , -   , $-   ,2
4130600, HEALING ARTS CENTER , MO ,631222104,Proprietary,23452.00,13,38579.00, -   
4130700, ACADEMY OF MASSAGE AND BODYWORK , DE ,197011344,Proprietary,28114.00,9,41680.00, -   
4130800, CASCADE BEAUTY COLLEGE , WA ,980025504,Proprietary,20589.00, -   ,7483.00, -   
4130900, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IN ,462563317,Proprietary,58973.00,26,78845.00, -   
4131200, TOTAL IMAGE BEAUTY ACADEMY , NJ ,70872943,Proprietary,37788.00,1,1750.00, -   
4131300, CORINTH ACADEMY OF COSMETOLOGY , MS ,388344813,Proprietary,14772.00,4,7159.00, -   
4131400, PHOENIX SCHOOL OF LAW , AZ ,850044418,Proprietary, $-   , -   , $-   ,56
4131700, SOUTHWEST UNIVERSITY AT EL PASO , TX ,799256230,Proprietary,1366316.00,305,1851597.00, -   
4132400, ACADEMY OF ESTHETICS AND COSMETOLOGY , CA ,913403373,Proprietary,15374.00,2,2149.00, -   
4132600, WISCONSIN ACADEMY (THE) , WI ,541571726,Proprietary,25250.00,4,28365.00, -   
4132700, INFOTECH CAREER COLLEGE , CA ,907235579,Proprietary,3500.00,2,5655.00, -   
4132800, INLAND MASSAGE INSTITUTE , WA ,992185016,Proprietary,16043.00, -   ,18731.00, -   
4132900, Z HAIR ACADEMY , KS ,660464040,Proprietary,59144.00,30,83681.00, -   
4133000, BIOHEALTH COLLEGE , CA ,951342033,Proprietary,59500.00,8,64554.00, -   
4133100, CALIFORNIA UNIVERSITY OF MANAGEMENT AND SCIENCES , CA ,928011702,Private-Nonprofit,4167.00,1,3667.00,2
4133300, TREND SETTERS SCHOOL OF COSMETOLOGY , MO ,637027607,Proprietary,50126.00,14,69510.00, -   
4133500, ACADEMY FOR FIVE ELEMENT ACUPUNCTURE , FL ,326016811,Private-Nonprofit, $-   , -   , $-   ,11
4133600, CUTTER'S EDGE SCHOOL OF COSMETOLOGY , OK ,740232905,Proprietary,8750.00,3,13000.00, -   
4133700, NEW YORK MEDICAL CAREER TRAINING CENTER , NY ,113546504,Proprietary,68250.00,24,35403.00, -   
4134000," JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GOLDWELL PRODUCTS ARTISTRY ", NY ,120201245,Proprietary,68527.00,30,104070.00, -   
4134100, JERSEY COLLEGE , NJ ,76081104,Proprietary,2166514.00,580,3048034.00, -   
4134200, LONDON CONTEMPORARY DANCE SCHOOL ,,WC1H 9PY,Foreign-Private,1833.00, -   ,667.00, -   
4134300, EVANS HAIRSTYLING COLLEGE , ID ,834405277,Proprietary,26009.00,7,27017.00, -   
4134500, SAN DIEGO COLLEGE , CA ,921023348,Proprietary,144490.00,49,237702.00, -   
4134700, INTERNATIONAL PROFESSIONAL SCHOOL OF BODYWORK , CA ,921231520,Proprietary,125328.00,29,152850.00, -   
4134800, AVEDA INSTITUTE - TALLAHASSEE , FL ,323043186,Proprietary,519084.00,153,660855.00, -   
4135000, COZMO THE SCHOOL , FL ,341354810,Proprietary,32385.00,8,49463.00, -   
4135600, CANNON INSTITUTE OF HIGHER LEARNING , TX ,752479998,Proprietary,7245.00,3,12420.00, -   
4135900, ALLIED HEALTH INSTITUTE , FL ,333170000,Proprietary,403885.00,135,639522.00, -   
4136400, AMERICAN INSTITUTE OF MEDICAL SCIENCES & EDUCATION , NJ ,88543870,Proprietary,150337.00,37,122880.00, -   
4136500, PCCENTER , TX ,751154214,Proprietary,31500.00,11,52056.00, -   
4136900, UNIVERSITY OF AESTHETICS (THE) , IL ,606222151,Proprietary,2916.00,2,3333.00, -   
4137000, UNIVERSITY OF AESTHETICS & COSMETOLOGY (THE) , IL ,605154607,Proprietary,15167.00,7,17750.00, -   
4137300, CAYCE/REILLY SCHOOL OF MASSOTHERAPY , VA ,234512061,Private-Nonprofit,12249.00,5,21001.00, -   
4137500, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IL ,606561805,Proprietary,146600.00,55,187123.00, -   
4137700, ANN MARIE'S WORLD OF BEAUTY SCHOOL , NY ,139012308,Proprietary, $-   , -   , $-   , -   
4137800, AVEDA INSTITUTE COLUMBUS , OH ,432012333,Proprietary,366349.00,150,578652.00, -   
4137900, BRENSTEN EDUCATION , WI ,531860000,Proprietary,234746.00,86,420990.00, -   
4138000, INSTITUTE OF THERAPEUTIC MASSAGE , OH ,458024565,Proprietary,17500.00,5,30000.00, -   
4138200, SALON PROFESSIONAL ACADEMY (THE) , WI ,549143921,Proprietary,62148.00,21,73549.00, -   
4138400, SALON SPA ACADEMY '(THE)' , MI ,490152853,Proprietary,22778.00,12,33463.00, -   
4138500, CARDIOTECH ULTRASOUND SCHOOL , TX ,770991440,Proprietary,31100.00,6,48500.00, -   
4138600, ALASKA CHRISTIAN COLLEGE , AK ,996699755,Private-Nonprofit,39539.00,11,29350.00, -   
4138700, PAUL MITCHELL THE SCHOOL - PASADENA , CA ,918013903,Proprietary,156978.00,49,214768.00, -   
4139000, MIDWESTERN CAREER COLLEGE , IL ,606063103,Proprietary,178340.00,74,238002.00, -   
4139100, UNIVERSITA DEGLI STUDI DI SCIENZE GASTRONOMICHE ,,12060,Foreign-Private,5000.00, -   ,4500.00,4
4139200, UNIVERSAL BARBER COLLEGE , AZ ,850073914,Proprietary, $-   , -   , $-   , -   
4139400, HAIR ACADEMY (THE) , ND ,585014929,Proprietary,25255.00,5,24009.00, -   
4139700, FREDERICK SCHOOL OF COSMETOLOGY , MD ,217010000,Proprietary,23861.00,5,24999.00, -   
4139800, DELAWARE COLLEGE OF ART & DESIGN , DE ,198013007,Private-Nonprofit,266693.00,10,257806.00, -   
4140000, GLOBAL HEALTH COLLEGE , VA ,223144585,Proprietary,222008.00,87,356307.00, -   
4140200," MISSISSIPPI INSTITUTE OF AESTHETICS, NAILS, & COSMETOLOGY ", MS ,390565628,Proprietary,48990.00,11,58225.00, -   
4140500, HORIZON UNIVERSITY , CA ,921112622,Private-Nonprofit,29209.00,3,22857.00, -   
4140700, AVEDA INSTITUTE CHAPEL HILL , NC ,275162559,Proprietary,89306.00,40,124059.00, -   
4140800, NORTH FLORIDA ACADEMY , FL ,320657758,Proprietary,10500.00,5,8000.00, -   
4140900, INTERNATIONAL COSMETOLOGY ACADEMY , MI ,495081308,Proprietary,32009.00,8,38680.00, -   
4141000, DOUGLAS J AVEDA INSTITUTE CHICAGO , IL ,606570000,Proprietary,144374.00,43,202628.00, -   
4141100, FRENCH ACADEMY OF COSMETOLOGY , MI ,494563207,Proprietary,44057.00,7,41336.00, -   
4141200, TONI & GUY HAIRDRESSING ACADEMY , RI ,29200000,Proprietary,134230.00,50,180434.00, -   
4141300, SAN FRANCISCO INSTITUTE OF ESTHETICS AND COSMETOLOGY , CA ,941034083,Proprietary,134313.00,49,180879.00, -   
4141400, LAURUS COLLEGE , CA ,934015405,Proprietary,487461.00,158,789971.00, -   
4141600, OMEGA STUDIOS' SCHOOL OF APPLIED RECORDING ARTS & SCIENCES , MD ,208521731,Proprietary,21875.00,6,33375.00, -   
4141700, HEALING HANDS SCHOOL OF HOLISTIC HEALTH , CA ,920251722,Proprietary,46482.00,15,57323.00, -   
4142300, AVEDA INSTITUTE SAN ANTONIO , TX ,782592792,Proprietary,235774.00,83,306946.00, -   
4142500, TOURO UNIVERSITY WORLDWIDE , CA ,900464506,Private-Nonprofit,64404.00,9,38498.00,38
4142600, TOURO UNIVERSITY , CA ,945921118,Private-Nonprofit,34417.00,7,85979.00,66
4142700, PONTIFICAL JOHN PAUL II INSTITUTE FOR STUDIES ON MARRIAGE AND FAMILY , DC ,200640001,Private-Nonprofit, $-   , -   , $-   ,1
4142900, GEORGIA GWINNETT COLLEGE , GA ,300437409,Public,8718696.00,795,8666649.00, -   
4143100, PROFESSIONAL HANDS INSTITUTE , FL ,331261939,Proprietary,19147.00,7,21124.00, -   
4143200, HULT INTERNATIONAL BUSINESS SCHOOL , MA ,21411805,Private-Nonprofit,8667.00, -   ,4002.00,1
4143500, CHARLOTTE SCHOOL OF LAW , NC ,282442816,Proprietary, $-   , -   , $-   ,391
4143700, ST MARY'S UNIVERSITY COLLEGE TWICKENHAM ,,TW1 4SX,Foreign-Public,15500.00, -   ,14750.00, -   
4144200, CAREER DEVELOPMENT INSTITUTE , CA ,900354364,Proprietary,61595.00,23,91362.00, -   
4144300, INSTITUTE OF CULINARY EDUCATION , NY ,100105205,Proprietary,183689.00,83,250965.00, -   
4144400, ACADEMY OF HAIR DESIGN (THE) , OK ,731206808,Proprietary,31635.00,14,45711.00, -   
4144500, HAIR ACADEMY PAUL MITCHELL PARTNER SCHOOL (THE) , ID ,834402600,Proprietary,84214.00,26,94752.00, -   
4144800, INTERNATIONAL ACADEMY OF STYLE , NV ,895021559,Proprietary,168234.00,54,139390.00, -   
4145000, SAN DIEGO CULINARY INSTITUTE , CA ,919420335,Proprietary,53707.00,13,57679.00, -   
4145200, TRANSFORMED BARBER AND COSMETOLOGY ACADEMY , MO ,641371207,Proprietary,37104.00,12,44770.00, -   
4145400, OXFORD ACADEMY OF HAIR DESIGN , CT ,64832911,Proprietary,60629.00,16,64990.00, -   
4145500, SKIN SCIENCE INSTITUTE OF LASER & ESTHETICS , UT ,841110000,Proprietary,41326.00,25,61538.00, -   
4145700, PAUL MITCHELL THE SCHOOL SPRINGFIELD , MO ,658075969,Proprietary,104807.00,36,128490.00, -   
4145800, PULSE BEAUTY ACADEMY A PAUL MITCHELL PARTNER SCHOOL , PA ,193350000,Proprietary,85935.00,41,133847.00, -   
4145900, CELEBRITY SCHOOL OF BEAUTY , FL ,331444153,Proprietary,43550.00,20,13327.00, -   
4146000, NATIONAL CAREER COLLEGE , CA ,914051400,Proprietary,66875.00,6,71336.00, -   
4146100, URSHAN GRADUATE SCHOOL OF THEOLOGY , MO ,630317526,Private-Nonprofit, $-   , -   , $-   ,13
4146400, DAOIST TRADITIONS COLLEGE OF CHINESE MEDICAL ARTS , NC ,288011060,Proprietary, $-   , -   , $-   ,7
4146500, PORTLAND ACTORS CONSERVATORY , OR ,972012557,Private-Nonprofit,27000.00, -   ,35250.00, -   
4146700, AVIATION INSTITUTE OF MAINTENANCE , TX ,770614004,Proprietary,219279.00,66,296339.00, -   
4146800, SOUTH TEXAS TRAINING CENTER , TX ,785867721,Proprietary,122933.00,26,33189.00, -   
4146900, ADVANCED WELDING INSTITUTE , VT ,54030000,Proprietary,3096.00, -   ,6769.00, -   
4147000, PAUL MITCHELL THE SCHOOL ATLANTA , GA ,303185241,Proprietary,218255.00,75,325711.00, -   
4147100, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IL ,600482906,Proprietary,95104.00,35,147004.00, -   
4147200, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IL ,604551824,Proprietary,125270.00,48,185991.00, -   
4147300, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IL ,601393119,Proprietary,152162.00,51,213332.00, -   
4147400, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IL ,616144831,Proprietary,84102.00,27,100786.00, -   
4147500, TRICOCI UNIVERSITY OF BEAUTY CULTURE , IL ,611082337,Proprietary,65240.00,22,87566.00, -   
4147600, AVEDA INSTITUTE LAS VEGAS , NV ,891196103,Proprietary,117152.00,22,110781.00, -   
4147700, LAKE LANIER SCHOOL OF MASSAGE , GA ,305014546,Proprietary,90499.00,26,152066.00, -   
4148000, NEW LIFE BUSINESS INSTITUTE , NY ,114326149,Proprietary,168598.00,45,265860.00, -   
4148200, BEYOND 21ST CENTURY BEAUTY ACADEMY , CA ,906706316,Proprietary,25743.00, -   , $-   , -   
4148300, DENVER SCHOOL OF NURSING , CO ,802021213,Proprietary,870455.00,202,1168798.00, -   
